LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-40, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-26,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-26,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-44, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-52,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-53,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-50,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-49,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-26,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-27,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-29,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-47, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-50,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-50,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-51,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-33,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-33,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-48,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:14,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-35,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-28,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-29,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-34,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-35,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-36,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-46, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-36,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-35,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-34,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-40, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-51,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-34,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-34,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-50,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-49,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-34,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-33,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-44, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-33,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-33,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-34,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-35,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-36,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-38,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-46, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,LUFFY,80:3C:20:DD:C2:34,-43, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,3E:11:06:92:D4:BE,-37,,0.000000,0.000000,0.000,0.000,Client
2026-08-24 16:57:15,1900-01-00 00:00:00,,00:45:E2:DB:8A:29,-55,,0.000000,0.000000,0.000,0.000,Client
